"id","film.person","film.href","film","film.person.href","award","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age","wga","eddie","Hot","Dark","Ethnicity","Sexuality","Nationality","fall","white","black","american","british","R.rated","critic"
"Hannah and Her Sisters Best Supporting Actress","Dianne Wiest","http://www.imdb.com/title/tt0091167/","Hannah and Her Sisters","http://www.imdb.com/name/nm0001848/","Best Supporting Actress",1987,1,0,0,26,20,103,1,1,0,0,0,"February",0,0,0,NA,0,1,1,1,1,35.392203,NA,"PG-13",0,39,1,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Harry and Tonto Best Actor","Art Carney","http://www.imdb.com/title/tt0071598/","Harry and Tonto","http://www.imdb.com/name/nm0138770/","Best Actor",1975,1,0,0,3,3,115,1,1,0,0,1,"August",0,0,0,NA,0,1,0,0,0,NA,0.98,"R",0,57,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Heaven Can Wait Best Actor","Warren Beatty","http://www.imdb.com/title/tt0077663/","Heaven Can Wait","http://www.imdb.com/name/nm0000886/","Best Actor",1979,0,3,0,8,13,101,0,1,0,1,0,"June",0,0,0,NA,0,1,0,1,1,81.640278,NA,"PG",1,42,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Heaven Can Wait Best Director","Warren Beatty","http://www.imdb.com/title/tt0077663/","Heaven Can Wait","http://www.imdb.com/name/nm0000886/","Best Director",1979,0,3,0,8,13,101,0,1,0,1,0,"June",0,0,0,NA,0,1,0,1,1,81.640278,NA,"PG",1,42,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Heaven Can Wait Best Picture",NA,"http://www.imdb.com/title/tt0077663/","Heaven Can Wait",NA,"Best Picture",1979,0,NA,NA,8,13,101,0,1,0,1,0,"June",0,0,0,NA,0,1,0,1,1,81.640278,NA,"PG",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Heaven Can Wait Best Supporting Actor","Jack Warden","http://www.imdb.com/title/tt0077663/","Heaven Can Wait","http://www.imdb.com/name/nm0912001/","Best Supporting Actor",1979,0,1,0,8,13,101,0,1,0,1,0,"June",0,0,0,NA,0,1,0,1,1,81.640278,NA,"PG",1,59,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Heaven Can Wait Best Supporting Actress","Dyan Cannon","http://www.imdb.com/title/tt0077663/","Heaven Can Wait","http://www.imdb.com/name/nm0001007/","Best Supporting Actress",1979,0,2,0,8,13,101,0,1,0,1,0,"June",0,0,1,NA,0,1,0,1,1,81.640278,NA,"PG",1,42,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Hedda Best Actress","Glenda Jackson","http://www.imdb.com/title/tt0073098/","Hedda","http://www.imdb.com/name/nm0413559/","Best Actress",1976,0,3,2,1,2,102,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,40,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,NA,NA
"Hello, Dolly! Best Picture",NA,"http://www.imdb.com/title/tt0064418/","Hello, Dolly!",NA,"Best Picture",1970,0,NA,NA,1,13,146,0,1,0,1,0,"December",0,0,0,NA,0,0,1,0,1,33.136,25,"G",1,NA,0,1,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Henry V Best Actor","Kenneth Branagh","http://www.imdb.com/title/tt0097499/","Henry V","http://www.imdb.com/name/nm0000110/","Best Actor",1990,0,0,0,10,11,137,1,0,1,0,1,"November",0,0,0,NA,0,0,0,1,0,10.161099,9,"PG-13",1,30,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"Henry V Best Director","Kenneth Branagh","http://www.imdb.com/title/tt0097499/","Henry V","http://www.imdb.com/name/nm0000110/","Best Director",1990,0,0,0,10,11,137,1,0,1,0,1,"November",0,1,0,NA,0,0,0,1,0,10.161099,9,"PG-13",1,30,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"Hester Street Best Actress","Carol Kane","http://www.imdb.com/title/tt0073107/","Hester Street","http://www.imdb.com/name/nm0001406/","Best Actress",1976,0,0,0,2,1,90,1,0,0,1,0,"October",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,24,0,0,0,0,"White","Straight","United States",0,1,0,1,0,NA,NA
"Hilary and Jackie Best Actress","Emily Watson","http://www.imdb.com/title/tt0150915/","Hilary and Jackie","http://www.imdb.com/name/nm0001833/","Best Actress",1999,0,1,0,4,20,121,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,4.912892,NA,"R",1,32,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
"Hilary and Jackie Best Supporting Actress","Rachel Griffiths","http://www.imdb.com/title/tt0150915/","Hilary and Jackie","http://www.imdb.com/name/nm0341737/","Best Supporting Actress",1999,0,0,0,4,20,121,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,4.912892,NA,"R",1,31,0,0,0,0,"White","Straight","Australia",1,1,0,0,0,1,0
"Hoosiers Best Supporting Actor","Dennis Hopper","http://www.imdb.com/title/tt0091217/","Hoosiers","http://www.imdb.com/name/nm0000454/","Best Supporting Actor",1987,0,1,0,3,3,114,1,0,0,0,0,"November",0,0,0,NA,0,0,0,0,0,28.607524,NA,"PG",0,51,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Hope and Glory Best Director","John Boorman","http://www.imdb.com/title/tt0093209/","Hope and Glory","http://www.imdb.com/name/nm0000958/","Best Director",1988,0,2,0,18,19,113,1,0,0,0,0,"October",0,0,0,NA,0,1,0,1,1,10.02112,NA,"PG-13",0,55,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"Hope and Glory Best Picture",NA,"http://www.imdb.com/title/tt0093209/","Hope and Glory",NA,"Best Picture",1988,0,NA,NA,18,19,113,1,0,0,0,0,"October",0,0,0,NA,0,1,0,1,1,10.02112,NA,"PG-13",0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Hotel Rwanda Best Actor","Don Cheadle","http://www.imdb.com/title/tt0395169/","Hotel Rwanda","http://www.imdb.com/name/nm0000332/","Best Actor",2005,0,0,0,14,34,121,1,0,1,0,0,"December",1,0,0,0,0,1,0,0,0,23.530892,17.5,"PG-13",0,41,0,0,1,0,"Black","Straight","United States",1,0,1,1,0,0,0
"Hotel Rwanda Best Supporting Actress","Sophie Okonedo","http://www.imdb.com/title/tt0395169/","Hotel Rwanda","http://www.imdb.com/name/nm0645683/","Best Supporting Actress",2005,0,0,0,14,34,121,1,0,1,0,0,"December",1,0,0,0,0,1,0,0,0,23.530892,17.5,"PG-13",0,37,0,0,1,0,"Multiracial [","Straight","Great Britain",1,0,0,0,1,0,0
"House of Sand and Fog Best Actor","Ben Kingsley","http://www.imdb.com/title/tt0315983/","House of Sand and Fog","http://www.imdb.com/name/nm0001426/","Best Actor",2004,0,3,1,10,19,126,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,13.040288,1.65e-05,"R",1,61,0,0,1,0,"Multiracial","Straight","Great Britain",1,0,0,0,1,1,0
"House of Sand and Fog Best Supporting Actress","Shohreh Aghdashloo","http://www.imdb.com/title/tt0315983/","House of Sand and Fog","http://www.imdb.com/name/nm0013037/","Best Supporting Actress",2004,0,0,0,10,19,126,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,13.040288,1.65e-05,"R",1,52,0,0,1,0,"Middle Eastern","Straight","Iran",1,0,0,0,0,1,0
"Howards End Best Actress","Emma Thompson","http://www.imdb.com/title/tt0104454/","Howards End","http://www.imdb.com/name/nm0000668/","Best Actress",1993,1,0,0,28,30,140,1,0,0,1,0,"March",0,1,1,NA,0,1,0,1,1,25.966555,NA,"PG",1,34,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"Howards End Best Director","James Ivory","http://www.imdb.com/title/tt0104454/","Howards End","http://www.imdb.com/name/nm0412465/","Best Director",1993,0,1,0,28,30,140,1,0,0,1,0,"March",0,0,0,NA,0,1,0,1,1,25.966555,NA,"PG",1,65,0,0,0,0,"White","Gay","United States",0,1,0,1,0,0,NA
"Howards End Best Picture",NA,"http://www.imdb.com/title/tt0104454/","Howards End",NA,"Best Picture",1993,0,NA,NA,28,30,140,1,0,0,1,0,"March",0,1,0,NA,0,1,0,1,1,25.966555,NA,"PG",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Howards End Best Supporting Actress","Vanessa Redgrave","http://www.imdb.com/title/tt0104454/","Howards End","http://www.imdb.com/name/nm0000603/","Best Supporting Actress",1993,0,5,1,28,30,140,1,0,0,1,0,"March",0,0,0,NA,0,1,0,1,1,25.966555,NA,"PG",1,56,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"Hugo Best Director","Martin Scorsese","http://www.imdb.com/title/tt0970179/","Hugo","http://www.imdb.com/name/nm0000217/","Best Director",2012,0,8,1,45,103,126,1,0,0,0,1,"November",0,0,1,0,0,1,1,1,1,73.864507,180,"PG",1,70,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"Hugo Best Picture",NA,"http://www.imdb.com/title/tt0970179/","Hugo",NA,"Best Picture",2012,0,NA,NA,45,103,126,1,0,0,0,1,"November",0,0,0,0,0,1,1,1,1,73.864507,180,"PG",1,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"Husbands and Wives Best Supporting Actress","Judy Davis","http://www.imdb.com/title/tt0104466/","Husbands and Wives","http://www.imdb.com/name/nm0001114/","Best Supporting Actress",1993,0,1,0,12,5,108,1,1,0,1,0,"September",1,0,0,NA,0,1,0,0,0,10.555619,NA,"R",0,38,0,0,0,0,"White","Straight","Australia",0,1,0,0,0,1,NA
"Hustle & Flow Best Actor","Terrence Howard","http://www.imdb.com/title/tt0410097/","Hustle & Flow","http://www.imdb.com/name/nm0005024/","Best Actor",2006,0,0,0,22,37,116,1,0,0,0,0,"July",0,0,0,0,0,0,0,0,0,22.202809,2.8e-06,"R",0,37,0,0,0,0,"Black","Straight","United States",0,0,1,1,0,1,0
"I Am Sam Best Actor","Sean Penn","http://www.imdb.com/title/tt0277027/","I Am Sam","http://www.imdb.com/name/nm0000576/","Best Actor",2002,0,2,0,8,9,132,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,40.311852,22,"PG-13",0,42,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"I Never Sang for My Father Best Actor","Melvyn Douglas","http://www.imdb.com/title/tt0065872/","I Never Sang for My Father","http://www.imdb.com/name/nm0002048/","Best Actor",1971,0,1,1,3,3,92,1,0,0,0,0,"October",0,0,0,NA,0,1,0,0,0,NA,NA,NA,1,70,1,0,0,0,"White","Straight","United States",0,1,0,1,0,NA,NA
"I Never Sang for My Father Best Supporting Actor","Gene Hackman","http://www.imdb.com/title/tt0065872/","I Never Sang for My Father","http://www.imdb.com/name/nm0000432/","Best Supporting Actor",1971,0,1,0,3,3,92,1,0,0,0,0,"October",0,0,0,NA,0,1,0,0,0,NA,NA,NA,1,41,1,0,0,0,"White","Straight","United States",0,1,0,1,0,NA,NA
"I'm Not There. Best Supporting Actress","Cate Blanchett","http://www.imdb.com/title/tt0368794/","I'm Not There.","http://www.imdb.com/name/nm0000949/","Best Supporting Actress",2008,0,3,1,23,13,135,1,0,1,0,0,"November",1,0,1,0,0,0,0,0,0,3.944522,20,"R",0,39,0,0,0,0,"White","Straight","Australia",1,1,0,0,0,1,0
"Il Postino: The Postman Best Actor","Massimo Troisi","http://www.imdb.com/title/tt0110877/","Il Postino: The Postman","http://www.imdb.com/name/nm0873385/","Best Actor",1996,0,0,0,28,15,108,1,1,1,0,0,"June",1,0,0,0,0,1,0,1,1,20.681301,3,"PG",1,43,0,0,0,0,"White","Straight","Italy",0,1,0,0,0,0,0
"Il Postino: The Postman Best Director","Michael Radford","http://www.imdb.com/title/tt0110877/","Il Postino: The Postman","http://www.imdb.com/name/nm0705535/","Best Director",1996,0,0,0,28,15,108,1,1,1,0,0,"June",1,1,0,0,0,1,0,1,1,20.681301,3,"PG",1,50,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Il Postino: The Postman Best Picture",NA,"http://www.imdb.com/title/tt0110877/","Il Postino: The Postman",NA,"Best Picture",1996,0,NA,NA,28,15,108,1,1,1,0,0,"June",1,0,0,0,0,1,0,1,1,20.681301,3,"PG",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"In & Out Best Supporting Actress","Joan Cusack","http://www.imdb.com/title/tt0119360/","In & Out","http://www.imdb.com/name/nm0000349/","Best Supporting Actress",1998,0,1,0,8,11,90,0,1,0,0,0,"September",1,0,0,0,0,0,0,0,0,63.826569,35,"PG-13",0,36,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,1
"In America Best Actress","Samantha Morton","http://www.imdb.com/title/tt0298845/","In America","http://www.imdb.com/name/nm0608090/","Best Actress",2004,0,1,0,22,33,105,1,0,0,0,0,"November",2,0,0,0,0,1,0,0,0,15.539656,NA,"PG-13",0,27,0,0,1,0,"White","Straight","Great Britain",1,1,0,0,1,0,0
"In America Best Supporting Actor","Djimon Hounsou","http://www.imdb.com/title/tt0298845/","In America","http://www.imdb.com/name/nm0005023/","Best Supporting Actor",2004,0,0,0,22,33,105,1,0,0,0,0,"November",2,0,0,0,0,1,0,0,0,15.539656,NA,"PG-13",0,40,0,0,1,0,"Black","Straight","Benin",1,0,1,0,0,0,0
"In the Bedroom Best Actor","Tom Wilkinson","http://www.imdb.com/title/tt0247425/","In the Bedroom","http://www.imdb.com/name/nm0929489/","Best Actor",2002,0,0,0,36,46,130,1,0,0,0,0,"November",1,0,0,0,0,1,0,0,1,35.930604,1.7e-06,"R",0,54,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
"In the Bedroom Best Actress","Sissy Spacek","http://www.imdb.com/title/tt0247425/","In the Bedroom","http://www.imdb.com/name/nm0000651/","Best Actress",2002,0,5,1,36,46,130,1,0,0,0,0,"November",1,0,1,0,0,1,0,0,1,35.930604,1.7e-06,"R",0,53,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,1
"In the Bedroom Best Picture",NA,"http://www.imdb.com/title/tt0247425/","In the Bedroom",NA,"Best Picture",2002,0,NA,NA,36,46,130,1,0,0,0,0,"November",1,0,0,0,0,1,0,0,1,35.930604,1.7e-06,"R",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,0
"In the Bedroom Best Supporting Actress","Marisa Tomei","http://www.imdb.com/title/tt0247425/","In the Bedroom","http://www.imdb.com/name/nm0000673/","Best Supporting Actress",2002,0,1,1,36,46,130,1,0,0,0,0,"November",1,0,0,0,0,1,0,0,1,35.930604,1.7e-06,"R",0,38,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"In the Line of Fire Best Supporting Actor","John Malkovich","http://www.imdb.com/title/tt0107206/","In the Line of Fire","http://www.imdb.com/name/nm0000518/","Best Supporting Actor",1994,0,1,0,2,11,128,1,0,0,0,1,"July",0,0,0,NA,0,1,1,0,0,102.314823,40,"R",0,41,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"In the Name of the Father Best Actor","Daniel Day-Lewis","http://www.imdb.com/title/tt0107207/","In the Name of the Father","http://www.imdb.com/name/nm0000358/","Best Actor",1994,0,1,1,9,15,133,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,25.096862,NA,"R",1,37,0,0,0,1,"White","Straight","Ireland",1,1,0,0,0,1,NA
"In the Name of the Father Best Director","Jim Sheridan","http://www.imdb.com/title/tt0107207/","In the Name of the Father","http://www.imdb.com/name/nm0006487/","Best Director",1994,0,2,0,9,15,133,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,25.096862,NA,"R",1,45,0,0,0,1,"White","Straight","Ireland",1,1,0,0,0,1,NA
"In the Name of the Father Best Picture",NA,"http://www.imdb.com/title/tt0107207/","In the Name of the Father",NA,"Best Picture",1994,0,NA,NA,9,15,133,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,25.096862,NA,"R",1,NA,0,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"In the Name of the Father Best Supporting Actor","Pete Postlethwaite","http://www.imdb.com/title/tt0107207/","In the Name of the Father","http://www.imdb.com/name/nm0000592/","Best Supporting Actor",1994,0,0,0,9,15,133,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,25.096862,NA,"R",1,48,0,0,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,NA
"In the Name of the Father Best Supporting Actress","Emma Thompson","http://www.imdb.com/title/tt0107207/","In the Name of the Father","http://www.imdb.com/name/nm0000668/","Best Supporting Actress",1994,0,1,1,9,15,133,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,25.096862,NA,"R",1,35,0,0,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,NA
"In the Valley of Elah Best Actor","Tommy Lee Jones","http://www.imdb.com/title/tt0478134/","In the Valley of Elah","http://www.imdb.com/name/nm0000169/","Best Actor",2008,0,2,1,4,7,121,1,0,0,0,0,"September",1,0,0,0,0,0,0,0,0,6.777741,23,"R",0,62,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"Inception Best Picture",NA,"http://www.imdb.com/title/tt1375666/","Inception",NA,"Best Picture",2011,0,NA,NA,83,110,148,0,0,0,0,1,"July",0,0,0,0,0,1,0,0,1,292.576195,160,"PG-13",0,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"Indochine Best Actress","Catherine Deneuve","http://www.imdb.com/title/tt0104507/","Indochine","http://www.imdb.com/name/nm0000366/","Best Actress",1993,0,0,0,11,10,159,1,0,0,1,0,"December",0,0,0,NA,0,0,0,0,0,5.603158,NA,"PG-13",1,50,0,0,1,0,"White","Straight","France",1,1,0,0,0,0,NA
"Inglourious Basterds Best Director","Quentin Tarantino","http://www.imdb.com/title/tt0361748/","Inglourious Basterds","http://www.imdb.com/name/nm0000233/","Best Director",2010,0,2,1,76,63,153,1,0,0,0,1,"August",0,0,0,0,0,1,1,1,1,120.540719,70,"R",0,47,0,0,1,1,"White","Straight","United States",0,1,0,1,0,1,0
"Inglourious Basterds Best Picture",NA,"http://www.imdb.com/title/tt0361748/","Inglourious Basterds",NA,"Best Picture",2010,0,NA,NA,76,63,153,1,0,0,0,1,"August",0,0,0,0,0,1,1,1,1,120.540719,70,"R",0,NA,0,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,1,0
"Inglourious Basterds Best Supporting Actor","Christoph Waltz","http://www.imdb.com/title/tt0361748/","Inglourious Basterds","http://www.imdb.com/name/nm0910607/","Best Supporting Actor",2010,1,0,0,76,63,153,1,0,0,0,1,"August",0,1,1,1,0,1,1,1,1,120.540719,70,"R",0,54,0,0,1,1,"White","Straight","Austria",0,1,0,0,0,1,1
"Inside Moves Best Supporting Actress","Diana Scarwid","http://www.imdb.com/title/tt0080928/","Inside Moves","http://www.imdb.com/name/nm0769311/","Best Supporting Actress",1981,0,0,0,NA,NA,113,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,NA,NA,"PG",1,26,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Interiors Best Actress","Geraldine Page","http://www.imdb.com/title/tt0077742/","Interiors","http://www.imdb.com/name/nm0656183/","Best Actress",1979,0,5,0,10,6,93,1,0,0,0,0,"August",0,0,0,NA,0,1,0,1,0,10.432366,10,"PG",0,55,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Interiors Best Director","Woody Allen","http://www.imdb.com/title/tt0077742/","Interiors","http://www.imdb.com/name/nm0000095/","Best Director",1979,0,3,2,10,6,93,1,0,0,0,0,"August",0,0,0,NA,0,1,0,1,0,10.432366,10,"PG",0,44,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Interiors Best Supporting Actress","Maureen Stapleton","http://www.imdb.com/title/tt0077742/","Interiors","http://www.imdb.com/name/nm0822972/","Best Supporting Actress",1979,0,2,0,10,6,93,1,0,0,0,0,"August",0,1,0,NA,0,1,0,1,0,10.432366,10,"PG",0,54,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Into the Wild Best Supporting Actor","Hal Holbrook","http://www.imdb.com/title/tt0758758/","Into the Wild","http://www.imdb.com/name/nm0001358/","Best Supporting Actor",2008,0,0,0,18,43,148,1,0,1,0,1,"September",1,0,0,0,0,0,1,0,0,18.354356,20,"R",1,83,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Invictus Best Actor","Morgan Freeman","http://www.imdb.com/title/tt1057500/","Invictus","http://www.imdb.com/name/nm0000151/","Best Actor",2010,0,4,1,8,21,134,1,0,1,0,0,"December",0,0,0,0,0,0,0,0,0,37.491364,60,"PG-13",1,73,0,0,1,0,"Black","Straight","United States",1,0,1,1,0,0,0
"Invictus Best Supporting Actor","Matt Damon","http://www.imdb.com/title/tt1057500/","Invictus","http://www.imdb.com/name/nm0000354/","Best Supporting Actor",2010,0,2,1,8,21,134,1,0,1,0,0,"December",0,0,0,0,0,0,0,0,0,37.491364,60,"PG-13",1,40,0,0,1,0,"White","Straight","United States",1,1,0,1,0,0,0
"Iris Best Actress","Judi Dench","http://www.imdb.com/title/tt0280778/","Iris","http://www.imdb.com/name/nm0001132/","Best Actress",2002,0,3,1,12,23,91,1,0,1,1,0,"December",0,1,0,0,0,0,0,0,0,5.594617,5.5,"R",1,68,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
"Iris Best Supporting Actor","Jim Broadbent","http://www.imdb.com/title/tt0280778/","Iris","http://www.imdb.com/name/nm0000980/","Best Supporting Actor",2002,1,0,0,12,23,91,1,0,1,1,0,"December",0,0,1,0,0,0,0,0,0,5.594617,5.5,"R",1,53,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
"Iris Best Supporting Actress","Kate Winslet","http://www.imdb.com/title/tt0280778/","Iris","http://www.imdb.com/name/nm0000701/","Best Supporting Actress",2002,0,2,0,12,23,91,1,0,1,1,0,"December",0,0,0,0,0,0,0,0,0,5.594617,5.5,"R",1,27,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
"Ironweed Best Actor","Jack Nicholson","http://www.imdb.com/title/tt0093277/","Ironweed","http://www.imdb.com/name/nm0000197/","Best Actor",1988,0,8,2,2,2,143,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,7.393346,NA,"R",1,51,0,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"Ironweed Best Actress","Meryl Streep","http://www.imdb.com/title/tt0093277/","Ironweed","http://www.imdb.com/name/nm0000658/","Best Actress",1988,0,6,2,2,2,143,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,7.393346,NA,"R",1,39,0,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"Jackie Brown Best Supporting Actor","Robert Forster","http://www.imdb.com/title/tt0119396/","Jackie Brown","http://www.imdb.com/name/nm0001233/","Best Supporting Actor",1998,0,0,0,7,12,154,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,39.673162,12,"R",1,57,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"Jagged Edge Best Supporting Actor","Robert Loggia","http://www.imdb.com/title/tt0089360/","Jagged Edge","http://www.imdb.com/name/nm0005162/","Best Supporting Actor",1986,0,0,0,3,NA,108,0,0,0,0,0,"October",0,0,0,NA,0,0,0,0,0,40.491165,NA,"R",0,56,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Jaws Best Picture",NA,"http://www.imdb.com/title/tt0073195/","Jaws",NA,"Best Picture",1976,0,NA,NA,9,14,124,0,0,0,0,1,"June",0,0,0,NA,0,0,1,0,1,260,7,"PG",1,NA,0,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Jerry Maguire Best Actor","Tom Cruise","http://www.imdb.com/title/tt0116695/","Jerry Maguire","http://www.imdb.com/name/nm0000129/","Best Actor",1997,0,1,0,26,19,139,1,1,0,1,0,"December",0,0,0,0,0,1,1,0,1,153.952592,50,"R",0,35,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"Jerry Maguire Best Picture",NA,"http://www.imdb.com/title/tt0116695/","Jerry Maguire",NA,"Best Picture",1997,0,NA,NA,26,19,139,1,1,0,1,0,"December",0,0,0,0,0,1,1,0,1,153.952592,50,"R",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,0
"Jerry Maguire Best Supporting Actor","Cuba Gooding Jr.","http://www.imdb.com/title/tt0116695/","Jerry Maguire","http://www.imdb.com/name/nm0000421/","Best Supporting Actor",1997,1,0,0,26,19,139,1,1,0,1,0,"December",0,0,0,1,0,1,1,0,1,153.952592,50,"R",0,29,0,0,0,0,"Black","Straight","United States",1,0,1,1,0,1,1
"JFK Best Director","Oliver Stone","http://www.imdb.com/title/tt0102138/","JFK","http://www.imdb.com/name/nm0000231/","Best Director",1992,0,7,3,10,23,189,1,0,1,0,0,"December",0,0,1,NA,0,1,1,1,1,70.405498,40,"R",1,46,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"JFK Best Picture",NA,"http://www.imdb.com/title/tt0102138/","JFK",NA,"Best Picture",1992,0,NA,NA,10,23,189,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,70.405498,40,"R",1,NA,0,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"JFK Best Supporting Actor","Tommy Lee Jones","http://www.imdb.com/title/tt0102138/","JFK","http://www.imdb.com/name/nm0000169/","Best Supporting Actor",1992,0,0,0,10,23,189,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,70.405498,40,"R",1,46,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
